Sample	Cancer type	DITHER score	mDITHER score	cDITHER score
TCGA-NQ-A638-01A	MESO	3.000595209	3.361189553	2.640000865
TCGA-SC-A6LM-01A	MESO	2.340325707	2.553622338	2.127029075
TCGA-SC-A6LN-01A	MESO	2.582415831	2.811730306	2.353101356
TCGA-SC-A6LP-01A	MESO	2.79151396	3.334209459	2.248818461
TCGA-SC-A6LQ-01A	MESO	1.928342202	1.98128225	1.875402154
TCGA-SC-A6LR-01A	MESO	2.883541646	2.893501332	2.87358196
TCGA-SC-AA5Z-01A	MESO	2.037944166	2.334256425	1.741631907
TCGA-SH-A7BC-01A	MESO	2.572115865	3.058764197	2.085467534
TCGA-SH-A7BD-01A	MESO	2.47770752	2.976769865	1.978645174
TCGA-SH-A7BH-01A	MESO	3.125240969	3.691726172	2.558755767
TCGA-SH-A9CT-01A	MESO	2.659978539	3.320669526	1.999287553
TCGA-SH-A9CU-01A	MESO	2.968941294	3.371968233	2.565914355
TCGA-TS-A7OU-01B	MESO	2.587972977	2.918777338	2.257168616
TCGA-TS-A7OY-01A	MESO	1.985371967	1.921265441	2.049478494
TCGA-TS-A7OZ-01A	MESO	2.477322554	2.910828626	2.043816481
TCGA-TS-A7P0-01A	MESO	2.952821494	3.04774573	2.857897259
TCGA-TS-A7P1-01A	MESO	2.601595489	3.215441062	1.987749916
TCGA-TS-A7P3-01A	MESO	2.282198951	2.537229107	2.027168796
TCGA-TS-A7P6-01A	MESO	2.737858092	2.879219685	2.596496498
TCGA-TS-A7P8-01A	MESO	1.794671486	2.151104511	1.438238462
TCGA-TS-A7PB-01A	MESO	2.316513352	2.549490197	2.083536507
TCGA-TS-A8AI-01A	MESO	2.177203637	2.421562326	1.932844947
TCGA-TS-A8AS-01A	MESO	1.833812154	1.929770478	1.73785383
TCGA-TS-A8AV-01A	MESO	1.651585312	1.298794941	2.004375683
TCGA-TS-A8AY-01A	MESO	2.395741371	3.010174939	1.781307803
TCGA-UD-AABZ-01A	MESO	2.614170523	3.106114287	2.12222676
TCGA-UD-AAC1-01A	MESO	2.730402866	3.551991286	1.908814446
TCGA-UD-AAC4-01A	MESO	2.839020785	2.97527935	2.702762221
TCGA-UD-AAC5-01A	MESO	3.109051418	3.435497637	2.7826052
TCGA-UD-AAC6-01A	MESO	2.797695366	2.89056906	2.704821672
TCGA-UD-AAC7-01A	MESO	2.612008068	2.945356064	2.278660073
TCGA-UT-A88C-01B	MESO	2.324138362	2.582718562	2.065558161
TCGA-UT-A88D-01B	MESO	2.180936592	2.277013436	2.084859749
TCGA-UT-A88E-01B	MESO	3.020228965	3.689547762	2.350910168
TCGA-UT-A88G-01B	MESO	3.256837643	3.795914522	2.717760764
TCGA-UT-A97Y-01A	MESO	1.671679821	1.493607915	1.849751726
TCGA-XT-AASU-01A	MESO	2.252608169	2.323139952	2.182076386
TCGA-YS-A95B-01A	MESO	2.823717322	2.973497415	2.673937229
TCGA-YS-A95C-01A	MESO	2.784774734	2.99591203	2.573637437
TCGA-YS-AA4M-01A	MESO	1.751445154	1.897587036	1.605303272
TCGA-ZN-A9VO-01A	MESO	2.637654802	3.00719649	2.268113115
TCGA-ZN-A9VP-01A	MESO	3.169718331	3.215441062	3.1239956
TCGA-ZN-A9VS-01A	MESO	2.712762751	3.018238012	2.407287491
TCGA-ZN-A9VU-01A	MESO	2.314675006	2.74597913	1.883370881
TCGA-ZN-A9VV-01A	MESO	2.603629667	3.22982581	1.977433524
TCGA-ZN-A9VW-01A	MESO	2.538322371	2.904768169	2.171876572
TCGA-04-1331-01A	OV	3.229794051	3.609013047	2.850575056
TCGA-04-1332-01A	OV	2.840390222	2.996295015	2.684485428
TCGA-04-1336-01A	OV	3.133278299	3.79972356	2.466833037
TCGA-04-1341-01A	OV	3.229030145	3.310847064	3.147213226
TCGA-04-1342-01A	OV	2.986292868	3.069461489	2.903124247
TCGA-04-1343-01A	OV	3.036667763	3.098933674	2.974401852
TCGA-04-1346-01A	OV	3.095342035	3.19279031	2.997893761
TCGA-04-1347-01A	OV	3.138634303	3.267498032	3.009770575
TCGA-04-1348-01A	OV	2.915225134	3.338929193	2.491521075
TCGA-04-1349-01A	OV	3.196794801	3.319555717	3.074033885
TCGA-04-1353-01A	OV	2.901905892	3.000961983	2.8028498
TCGA-04-1356-01A	OV	3.342690019	3.664200904	3.021179134
TCGA-04-1357-01A	OV	3.036904871	3.255077837	2.818731904
TCGA-04-1360-01A	OV	3.489669722	3.445367334	3.533972109
TCGA-04-1361-01A	OV	3.111073343	3.33709404	2.885052645
TCGA-04-1362-01A	OV	3.469612077	3.6698791	3.269345054
TCGA-04-1367-01A	OV	3.19047068	3.691279029	2.68966233
TCGA-04-1369-01A	OV	3.105958641	3.104729053	3.107188229
TCGA-04-1516-01A	OV	3.174398552	3.289826652	3.058970452
TCGA-04-1542-01A	OV	3.086246569	3.480604141	2.691888998
TCGA-04-1638-01A	OV	3.487232852	3.804083945	3.17038176
TCGA-04-1644-01B	OV	2.619294535	3.025140708	2.213448361
TCGA-04-1646-01A	OV	3.388126057	3.543304389	3.232947724
TCGA-04-1648-01A	OV	2.847335281	2.867153996	2.827516566
TCGA-04-1649-01A	OV	2.971994954	3.160215824	2.783774084
TCGA-04-1651-01A	OV	3.25258669	3.698735794	2.806437587
TCGA-04-1652-01A	OV	3.109674559	3.083003189	3.136345929
TCGA-04-1655-01A	OV	3.069212496	2.972117584	3.166307408
TCGA-09-0364-01A	OV	2.741875763	2.538341923	2.945409602
TCGA-09-0365-01A	OV	3.052895573	3.204044395	2.901746751
TCGA-09-0366-01A	OV	3.141214011	3.118996709	3.163431313
TCGA-09-0367-01A	OV	2.952969545	2.992833282	2.913105809
TCGA-09-0369-01A	OV	3.225552134	3.304719698	3.14638457
TCGA-09-1664-01A	OV	2.1122426	2.990709238	1.233775963
TCGA-09-1670-01A	OV	3.235387832	3.495322737	2.975452927
TCGA-09-1672-01A	OV	3.006352676	3.229183204	2.783522149
TCGA-09-1673-01A	OV	3.459428398	3.849420996	3.0694358
TCGA-09-1674-01A	OV	3.40609377	3.655466289	3.15672125
TCGA-09-1675-01B	OV	3.129080175	3.723867602	2.534292747
TCGA-09-2043-01A	OV	3.327117843	3.662427767	2.991807919
TCGA-09-2044-01B	OV	3.386992582	3.901767781	2.872217382
TCGA-09-2045-01A	OV	3.04098899	3.467888868	2.614089111
TCGA-09-2049-01D	OV	3.418761613	3.737521612	3.100001613
TCGA-09-2050-01A	OV	3.399063571	3.89824033	2.899886812
TCGA-09-2051-01A	OV	2.991737338	2.948524767	3.034949909
TCGA-09-2053-01C	OV	2.916790189	2.969515092	2.864065286
TCGA-09-2055-01B	OV	3.14569158	3.820511339	2.470871821
TCGA-09-2056-01B	OV	3.462077237	3.819152823	3.105001651
TCGA-10-0926-01A	OV	3.246163499	3.492203107	3.000123891
TCGA-10-0927-01A	OV	3.292862488	3.345690924	3.240034052
TCGA-10-0928-01A	OV	3.088114764	3.084962501	3.091267026
TCGA-10-0930-01A	OV	3.47500495	3.813887087	3.136122814
TCGA-10-0931-01A	OV	3.046191336	3.541244102	2.551138569
TCGA-10-0933-01A	OV	3.233174362	3.39922069	3.067128035
TCGA-10-0934-01A	OV	2.851539586	2.984234165	2.718845008
TCGA-10-0935-01A	OV	3.301904071	3.599921063	3.003887078
TCGA-10-0937-01A	OV	2.555194395	2.584962501	2.525426289
TCGA-13-0714-01A	OV	2.825292323	2.845350937	2.805233709
TCGA-13-0717-01A	OV	2.934825153	2.845350937	3.024299368
TCGA-13-0720-01A	OV	2.808196215	3.338804369	2.27758806
TCGA-13-0723-01A	OV	3.264320678	3.336678534	3.191962822
TCGA-13-0724-01A	OV	3.216436829	3.395666451	3.037207208
TCGA-13-0726-01A	OV	3.164211711	3.660922299	2.667501122
TCGA-13-0751-01A	OV	2.778865747	2.533103116	3.024628378
TCGA-13-0755-01A	OV	3.180105284	3.684628358	2.675582211
TCGA-13-0757-01A	OV	2.959188346	2.848070823	3.07030587
TCGA-13-0758-01A	OV	3.070344534	3.211726806	2.928962263
TCGA-13-0760-01A	OV	3.29121096	3.759656351	2.822765569
TCGA-13-0764-01A	OV	3.085959164	3.105388542	3.066529786
TCGA-13-0765-01A	OV	2.891168831	3.536465344	2.245872319
TCGA-13-0766-01A	OV	2.784788837	3.041446071	2.528131602
TCGA-13-0768-01A	OV	2.309729591	2.169837122	2.44962206
TCGA-13-0791-01A	OV	3.250741785	3.723171085	2.778312485
TCGA-13-0794-01A	OV	2.794715067	2.822181959	2.767248175
TCGA-13-0795-01A	OV	2.739029635	2.764615255	2.713444015
TCGA-13-0797-01A	OV	3.230013928	3.637537511	2.822490344
TCGA-13-0800-01A	OV	3.115775352	3.244770915	2.986779788
TCGA-13-0803-01A	OV	2.799530148	3.039294598	2.559765698
TCGA-13-0804-01A	OV	3.158962914	3.631681389	2.686244438
TCGA-13-0805-01A	OV	2.909964482	3.345242814	2.474686149
TCGA-13-0807-01B	OV	2.933556596	2.855815214	3.011297978
TCGA-13-0883-01A	OV	3.034300317	3.085967417	2.982633218
TCGA-13-0884-01B	OV	2.994282848	3.102106105	2.886459591
TCGA-13-0885-01A	OV	2.947438253	3.044147774	2.850728731
TCGA-13-0886-01A	OV	2.663124498	2.936497351	2.389751645
TCGA-13-0887-01A	OV	3.304119667	3.633200011	2.975039323
TCGA-13-0888-01A	OV	3.342354874	3.379382845	3.305326904
TCGA-13-0889-01A	OV	2.518045015	2.918295834	2.117794195
TCGA-13-0890-01A	OV	3.081068213	3.493146762	2.668989665
TCGA-13-0891-01A	OV	3.074291329	3.089662489	3.058920169
TCGA-13-0893-01B	OV	3.373317498	3.491530052	3.255104943
TCGA-13-0894-01B	OV	2.892255907	2.998689679	2.785822135
TCGA-13-0897-01A	OV	3.093748122	3.525696257	2.661799986
TCGA-13-0899-01A	OV	3.062256778	3.059987202	3.064526355
TCGA-13-0903-01A	OV	2.647513369	2.962019458	2.33300728
TCGA-13-0904-01A	OV	3.230846336	3.57761676	2.884075912
TCGA-13-0905-01B	OV	3.104888183	3.790548761	2.419227605
TCGA-13-0906-01A	OV	3.038501018	3.359306863	2.717695172
TCGA-13-0908-01B	OV	2.768607246	2.983588504	2.553625989
TCGA-13-0910-01A	OV	2.860591165	3.126974477	2.594207854
TCGA-13-0911-01A	OV	3.144043293	3.093400349	3.194686238
TCGA-13-0912-01A	OV	2.673629607	3.231057219	2.116201995
TCGA-13-0913-01A	OV	3.28123363	3.605439715	2.957027546
TCGA-13-0916-01A	OV	3.206853567	3.611873814	2.801833321
TCGA-13-0919-01A	OV	2.804018369	2.855388542	2.752648196
TCGA-13-0920-01A	OV	2.986974373	2.974963105	2.998985641
TCGA-13-0921-01A	OV	2.864135127	2.661028086	3.067242169
TCGA-13-0923-01A	OV	3.045839784	3.178237039	2.913442528
TCGA-13-0924-01A	OV	2.843024362	3.22148098	2.464567744
TCGA-13-1403-01A	OV	3.291580759	3.796960353	2.786201166
TCGA-13-1404-01A	OV	3.109214892	3.695138636	2.523291149
TCGA-13-1405-01A	OV	2.943774785	3.245831675	2.641717896
TCGA-13-1409-01A	OV	3.411683566	3.530841972	3.292525161
TCGA-13-1410-01A	OV	3.276461647	3.338766921	3.214156373
TCGA-13-1411-01A	OV	2.927789468	2.954152751	2.901426186
TCGA-13-1412-01A	OV	3.088717746	3.265899711	2.911535782
TCGA-13-1477-01A	OV	2.78508429	2.89883288	2.6713357
TCGA-13-1481-01A	OV	2.607260142	2.543807085	2.670713198
TCGA-13-1482-01A	OV	3.198828343	3.815616891	2.582039795
TCGA-13-1483-01A	OV	3.087754809	3.599323163	2.576186455
TCGA-13-1484-01A	OV	2.786109759	2.89736193	2.674857588
TCGA-13-1485-01A	OV	2.840824986	2.748000507	2.933649465
TCGA-13-1487-01A	OV	2.985511749	3.253866701	2.717156797
TCGA-13-1488-01A	OV	3.047182428	3.314427454	2.779937402
TCGA-13-1489-01A	OV	3.504182249	4.005697393	3.002667105
TCGA-13-1491-01A	OV	3.331975351	3.840731668	2.823219034
TCGA-13-1492-01A	OV	2.500059453	2.715705077	2.284413829
TCGA-13-1494-01A	OV	2.802827605	3.060457952	2.545197258
TCGA-13-1495-01A	OV	2.972169252	3.102258413	2.842080091
TCGA-13-1496-01A	OV	3.160413857	3.317798734	3.00302898
TCGA-13-1497-01A	OV	3.494680825	3.997915745	2.991445905
TCGA-13-1498-01A	OV	3.273934497	3.893978116	2.653890878
TCGA-13-1499-01A	OV	2.757361506	2.764562322	2.75016069
TCGA-13-1500-01A	OV	2.573054441	2.648529536	2.497579346
TCGA-13-1501-01A	OV	3.012061127	3.352963711	2.671158542
TCGA-13-1504-01A	OV	2.864786143	2.806092109	2.923480177
TCGA-13-1505-01A	OV	2.985190093	3.027491375	2.942888812
TCGA-13-1506-01A	OV	3.100332389	3.252652988	2.94801179
TCGA-13-1507-01A	OV	3.104656832	3.315200036	2.894113629
TCGA-13-1509-01A	OV	3.182271131	3.619619104	2.744923157
TCGA-13-1510-01A	OV	3.231069182	3.73201485	2.730123514
TCGA-13-1511-01A	OV	3.044689035	3.4677201	2.621657969
TCGA-13-1512-01A	OV	3.358290907	4.041356274	2.67522554
TCGA-13-2057-01A	OV	3.003977971	2.900114678	3.107841265
TCGA-13-2059-01A	OV	3.383551363	3.522874853	3.244227872
TCGA-13-2060-01A	OV	3.081990478	3.123026882	3.040954074
TCGA-13-2061-01A	OV	3.413245022	3.670645984	3.155844059
TCGA-13-2065-01A	OV	3.559859499	3.777655077	3.34206392
TCGA-13-2071-01A	OV	3.114560315	3.484594335	2.744526296
TCGA-13-A5FT-01A	OV	3.117925929	3.707069229	2.52878263
TCGA-13-A5FU-01A	OV	3.085710388	3.149838897	3.021581879
TCGA-20-0987-01A	OV	2.853806385	3.160932223	2.546680546
TCGA-20-0990-01A	OV	3.311296313	3.652562245	2.970030381
TCGA-20-0991-01A	OV	2.998554503	2.980251927	3.016857078
TCGA-20-0996-01A	OV	2.315957228	3.051462154	1.580452302
TCGA-20-1682-01A	OV	3.355961377	3.790650761	2.921271993
TCGA-20-1683-01A	OV	3.220928478	3.550853499	2.891003458
TCGA-20-1684-01A	OV	3.205673542	3.658969286	2.752377798
TCGA-20-1685-01A	OV	3.24590306	3.490998607	3.000807512
TCGA-20-1686-01A	OV	3.354491924	3.139856497	3.569127352
TCGA-20-1687-01A	OV	3.416605082	3.668282655	3.164927508
TCGA-23-1021-01B	OV	3.500434355	3.841878759	3.158989951
TCGA-23-1022-01A	OV	3.296613872	3.608328466	2.984899278
TCGA-23-1027-01A	OV	3.091998015	3.613582809	2.570413221
TCGA-23-1029-01B	OV	3.125674983	3.625679514	2.625670451
TCGA-23-1030-01A	OV	2.997921717	3.261625267	2.734218167
TCGA-23-1031-01A	OV	3.0923254	3.401652975	2.782997824
TCGA-23-1032-01A	OV	2.879833651	3.198841875	2.560825427
TCGA-23-1110-01A	OV	3.153556926	3.235677943	3.07143591
TCGA-23-1111-01A	OV	3.244809254	3.293807124	3.195811385
TCGA-23-1113-01A	OV	3.260712205	3.769917773	2.751506637
TCGA-23-1114-01B	OV	3.222135567	3.194098526	3.250172608
TCGA-23-1116-01A	OV	2.768443703	2.723743341	2.813144066
TCGA-23-1117-01A	OV	3.336126345	3.725881243	2.946371447
TCGA-23-1118-01A	OV	2.940975507	3.241509403	2.640441611
TCGA-23-1121-01A	OV	3.165327398	3.342539569	2.988115228
TCGA-23-1122-01A	OV	2.934232919	3.214890132	2.653575706
TCGA-23-1123-01A	OV	3.357331939	3.466675153	3.247988725
TCGA-23-1124-01A	OV	3.380826371	3.684832803	3.076819939
TCGA-23-1809-01A	OV	3.702023794	3.850864865	3.553182722
TCGA-23-2072-01A	OV	3.084179132	3.24636055	2.921997714
TCGA-23-2077-01A	OV	2.816221412	2.675608005	2.956834819
TCGA-23-2078-01A	OV	2.785042071	2.861469751	2.708614391
TCGA-23-2079-01A	OV	3.345210667	3.516055233	3.174366101
TCGA-23-2081-01A	OV	3.007581235	3.364449644	2.650712825
TCGA-23-2084-01A	OV	3.05298818	3.209282242	2.896694119
TCGA-23-2641-01A	OV	3.258592924	3.863140152	2.654045695
TCGA-23-2643-01A	OV	3.311075124	3.408133538	3.21401671
TCGA-23-2645-01A	OV	3.283719382	3.472745583	3.09469318
TCGA-23-2647-01A	OV	3.38125989	3.73062137	3.03189841
TCGA-23-2649-01A	OV	3.23941312	3.384785674	3.094040566
TCGA-24-0966-01A	OV	3.091230069	3.715018266	2.467441872
TCGA-24-0970-01B	OV	3.020192523	3.485925045	2.554460001
TCGA-24-0975-01B	OV	2.46960182	2.711663966	2.227539674
TCGA-24-0979-01A	OV	3.076923511	3.2974937	2.856353322
TCGA-24-0980-01A	OV	2.824711513	3.546776847	2.102646178
TCGA-24-0982-01A	OV	3.122266885	3.126617614	3.117916156
TCGA-24-1103-01A	OV	3.280471481	3.839644788	2.721298173
TCGA-24-1104-01A	OV	3.156656249	3.476023519	2.837288979
TCGA-24-1413-01A	OV	3.133536524	3.647414171	2.619658877
TCGA-24-1416-01A	OV	2.918579001	3.290793321	2.546364682
TCGA-24-1417-01A	OV	3.400898547	3.750594872	3.051202222
TCGA-24-1418-01A	OV	3.101799958	3.328305063	2.875294854
TCGA-24-1419-01A	OV	3.119497866	3.473987503	2.765008229
TCGA-24-1422-01A	OV	3.066555764	3.005414218	3.127697309
TCGA-24-1423-01A	OV	3.229099882	3.686993349	2.771206416
TCGA-24-1424-01A	OV	3.116345264	3.115521121	3.117169407
TCGA-24-1425-01A	OV	3.008342936	3.157837004	2.858848869
TCGA-24-1426-01A	OV	3.124939178	3.236638629	3.013239726
TCGA-24-1427-01A	OV	3.164218261	3.204339978	3.124096545
TCGA-24-1428-01A	OV	3.522723371	3.972443295	3.073003448
TCGA-24-1430-01A	OV	3.090337547	3.729392859	2.451282235
TCGA-24-1431-01A	OV	2.922735022	3.001877669	2.843592375
TCGA-24-1434-01A	OV	2.885173072	3.180751578	2.589594565
TCGA-24-1435-01A	OV	3.354185222	3.708891396	2.999479049
TCGA-24-1436-01A	OV	3.227445634	3.499412746	2.955478522
TCGA-24-1463-01A	OV	2.959050013	3.76505562	2.153044407
TCGA-24-1464-01A	OV	3.461355928	3.82107454	3.101637316
TCGA-24-1466-01A	OV	3.177903514	3.590412773	2.765394255
TCGA-24-1467-01A	OV	2.402383838	2.485853075	2.318914601
TCGA-24-1469-01A	OV	2.88487467	3.081588198	2.688161141
TCGA-24-1470-01A	OV	3.07833462	3.880345757	2.276323483
TCGA-24-1471-01A	OV	2.910059787	3.173163556	2.646956018
TCGA-24-1474-01A	OV	3.295193071	3.381413989	3.208972153
TCGA-24-1550-01A	OV	3.201274851	3.764302208	2.638247494
TCGA-24-1551-01A	OV	3.077059218	3.664178557	2.489939878
TCGA-24-1552-01A	OV	3.22330808	3.679223847	2.767392314
TCGA-24-1562-01A	OV	3.099400119	3.78970421	2.409096028
TCGA-24-1564-01A	OV	2.785016682	2.754255005	2.815778358
TCGA-24-1565-01A	OV	2.560856982	3.32531743	1.796396535
TCGA-24-1603-01A	OV	3.021630139	3.470833162	2.572427117
TCGA-24-1616-01A	OV	3.316539724	3.516334838	3.11674461
TCGA-24-1842-01A	OV	3.121125064	3.523862725	2.718387403
TCGA-24-1843-01A	OV	3.053746529	3.187019107	2.920473952
TCGA-24-1844-01A	OV	3.163491548	3.325574986	3.00140811
TCGA-24-1845-01A	OV	3.24691177	3.434407585	3.059415955
TCGA-24-1846-01A	OV	3.450456211	3.95266974	2.948242682
TCGA-24-1847-01A	OV	3.028947356	3.103324013	2.954570699
TCGA-24-1849-01A	OV	2.888146838	2.953236816	2.82305686
TCGA-24-1850-01A	OV	3.339586916	3.412629904	3.266543927
TCGA-24-1927-01A	OV	2.892496766	3.141736092	2.64325744
TCGA-24-2019-01A	OV	2.998768989	2.867873644	3.129664334
TCGA-24-2024-01A	OV	3.166743676	3.715634857	2.617852496
TCGA-24-2030-01A	OV	3.304124821	3.255513088	3.352736554
TCGA-24-2033-01A	OV	3.023053995	3.274696869	2.77141112
TCGA-24-2035-01A	OV	2.929289115	3.139730418	2.718847812
TCGA-24-2036-01A	OV	3.078794502	3.656143355	2.50144565
TCGA-24-2038-01A	OV	2.573425674	3.167492531	1.979358818
TCGA-24-2254-01A	OV	3.179115836	3.475228421	2.883003252
TCGA-24-2260-01A	OV	3.251212519	3.239679473	3.262745564
TCGA-24-2261-01A	OV	3.048784175	3.191752368	2.905815982
TCGA-24-2262-01A	OV	3.020915298	3.341895485	2.699935111
TCGA-24-2267-01A	OV	2.914937508	3.094882772	2.734992243
TCGA-24-2271-01A	OV	2.760735212	2.931360158	2.590110267
TCGA-24-2280-01A	OV	2.833514194	2.89315269	2.773875698
TCGA-24-2281-01A	OV	3.021360411	2.947627961	3.095092861
TCGA-24-2288-01A	OV	2.99208132	3.025631949	2.958530692
TCGA-24-2289-01A	OV	3.162873215	3.316276714	3.009469716
TCGA-24-2290-01A	OV	3.282795292	3.841155629	2.724434955
TCGA-24-2293-01A	OV	2.65306509	2.620137824	2.685992356
TCGA-24-2295-01A	OV	3.218927838	2.959328567	3.478527109
TCGA-24-2298-01A	OV	3.115653717	3.198624024	3.03268341
TCGA-25-1312-01A	OV	3.151351599	3.064969662	3.237733536
TCGA-25-1313-01A	OV	3.065420857	3.23210918	2.898732534
TCGA-25-1314-01A	OV	3.373391665	3.486558933	3.260224397
TCGA-25-1315-01A	OV	3.241047162	3.641259744	2.840834581
TCGA-25-1316-01A	OV	2.819902879	3.519204947	2.120600811
TCGA-25-1319-01A	OV	3.494377562	3.324652277	3.664102847
TCGA-25-1320-01A	OV	3.05715399	2.977908144	3.136399835
TCGA-25-1321-01A	OV	3.56163882	3.612157754	3.511119887
TCGA-25-1323-01A	OV	3.111594047	2.998218842	3.224969252
TCGA-25-1329-01A	OV	3.232972098	3.27612946	3.189814737
TCGA-25-2042-01A	OV	2.58180851	2.703407177	2.460209844
TCGA-25-2391-01A	OV	3.12568459	3.801295016	2.450074164
TCGA-25-2392-01A	OV	3.033528603	3.199967365	2.867089841
TCGA-25-2393-01A	OV	3.327428551	3.51810975	3.136747353
TCGA-25-2396-01A	OV	3.19413459	3.421898415	2.966370766
TCGA-25-2397-01A	OV	3.351743188	3.833727262	2.869759114
TCGA-25-2398-01A	OV	3.03481405	3.006918045	3.062710056
TCGA-25-2399-01A	OV	3.200872884	3.475655044	2.926090724
TCGA-25-2400-01A	OV	3.275952134	3.323361378	3.22854289
TCGA-25-2401-01A	OV	2.895208801	3.297809212	2.49260839
TCGA-25-2404-01A	OV	3.391747079	3.54488128	3.238612878
TCGA-25-2408-01A	OV	2.571636976	2.931913195	2.211360757
TCGA-25-2409-01A	OV	3.291672634	3.8152024	2.768142868
TCGA-29-1688-01A	OV	2.949346858	3.302778991	2.595914724
TCGA-29-1691-01A	OV	3.351196947	3.651654371	3.050739524
TCGA-29-1693-01A	OV	3.348990537	3.564116716	3.133864357
TCGA-29-1694-01A	OV	3.285328767	3.749185494	2.82147204
TCGA-29-1695-01A	OV	3.092972062	3.149365911	3.036578214
TCGA-29-1696-01A	OV	3.086431228	3.834655302	2.338207155
TCGA-29-1697-01A	OV	3.108689124	3.383034265	2.834343983
TCGA-29-1698-01A	OV	3.253825646	3.139818825	3.367832468
TCGA-29-1699-01A	OV	3.195303888	3.252146125	3.138461651
TCGA-29-1701-01A	OV	2.996597716	2.552180332	3.441015101
TCGA-29-1702-01A	OV	3.434905581	3.637359386	3.232451776
TCGA-29-1703-01A	OV	3.562953118	3.667937765	3.457968472
TCGA-29-1705-01A	OV	3.335774309	3.710580606	2.960968013
TCGA-29-1707-01A	OV	3.369981923	3.8612568	2.878707045
TCGA-29-1710-01A	OV	3.053236313	3.004478538	3.101994089
TCGA-29-1711-01A	OV	3.129647814	3.548935388	2.71036024
TCGA-29-1761-01A	OV	3.027645803	2.951563087	3.103728519
TCGA-29-1762-01A	OV	3.261628252	3.811859271	2.711397233
TCGA-29-1763-01A	OV	3.169821588	3.178560861	3.161082315
TCGA-29-1764-01A	OV	3.136502488	3.325548708	2.947456269
TCGA-29-1766-01A	OV	3.092598423	2.955520726	3.229676119
TCGA-29-1768-01A	OV	3.003741044	3.282917447	2.724564641
TCGA-29-1769-01A	OV	3.482046519	3.936782359	3.027310678
TCGA-29-1770-01A	OV	3.215412742	3.063029892	3.367795592
TCGA-29-1771-01A	OV	2.582581506	3.268479917	1.896683095
TCGA-29-1774-01A	OV	3.233713873	3.530402221	2.937025524
TCGA-29-1775-01A	OV	3.478899488	3.667094085	3.29070489
TCGA-29-1776-01A	OV	3.172952677	3.669107882	2.676797472
TCGA-29-1777-01A	OV	3.297276394	3.770338387	2.824214401
TCGA-29-1778-01A	OV	3.450518495	3.321599913	3.579437078
TCGA-29-1781-01A	OV	3.214563495	3.64109319	2.788033799
TCGA-29-1783-01A	OV	3.221872527	3.275378652	3.168366401
TCGA-29-1784-01A	OV	3.051446213	3.031125466	3.071766959
TCGA-29-1785-01A	OV	2.987642394	3.708890362	2.266394426
TCGA-29-2427-01A	OV	2.63305442	3.371878268	1.894230571
TCGA-29-2429-01A	OV	2.994127528	3.032809065	2.955445991
TCGA-29-2431-01A	OV	3.424597877	3.501281734	3.34791402
TCGA-29-2432-01A	OV	3.117758113	3.29669823	2.938817996
TCGA-29-2434-01A	OV	3.439509564	3.794429745	3.084589382
TCGA-29-2436-01A	OV	2.676803693	2.661226256	2.69238113
TCGA-29-A5NZ-01A	OV	3.215888375	3.514636858	2.917139892
TCGA-30-1714-01A	OV	3.297537688	3.528108888	3.066966488
TCGA-30-1718-01A	OV	2.821785839	2.76951725	2.874054428
TCGA-30-1853-01A	OV	3.158538785	3.388564856	2.928512713
TCGA-30-1855-01A	OV	3.251338888	3.581794103	2.920883673
TCGA-30-1856-01A	OV	2.830265547	2.822245198	2.838285897
TCGA-30-1857-01A	OV	3.07484368	3.362198155	2.787489204
TCGA-30-1862-01A	OV	3.088781234	2.914868371	3.262694096
TCGA-30-1891-01A	OV	3.126359222	3.399601014	2.85311743
TCGA-31-1950-01A	OV	2.600535434	2.647075641	2.553995228
TCGA-31-1953-01A	OV	2.811303911	2.80178257	2.820825253
TCGA-31-1959-01A	OV	3.257411932	3.311345385	3.203478479
TCGA-36-2530-01A	OV	3.3338033	3.968428291	2.699178309
TCGA-36-2532-01A	OV	3.31983284	3.642788363	2.996877317
TCGA-36-2533-01A	OV	3.227438867	3.427851668	3.027026065
TCGA-36-2534-01A	OV	3.307889954	3.761055407	2.8547245
TCGA-36-2537-01A	OV	2.822176889	3.069683673	2.574670105
TCGA-36-2538-01A	OV	3.263426277	3.506201701	3.020650853
TCGA-36-2539-01A	OV	2.73366226	2.99432852	2.472996001
TCGA-36-2540-01A	OV	2.235897206	2.368522528	2.103271884
TCGA-36-2542-01A	OV	3.24108769	3.450026807	3.032148574
TCGA-36-2543-01A	OV	3.207998346	3.628119132	2.787877561
TCGA-36-2544-01A	OV	3.256122297	3.726644107	2.785600488
TCGA-36-2545-01A	OV	3.270551817	3.608633879	2.932469754
TCGA-36-2547-01A	OV	3.258250356	3.488774243	3.02772647
TCGA-36-2548-01A	OV	3.431829798	3.774380165	3.089279432
TCGA-36-2551-01A	OV	3.199748543	3.194734192	3.204762894
TCGA-36-2552-01A	OV	3.404160839	3.648876564	3.159445113
TCGA-3P-A9WA-01A	OV	3.375344351	3.857078852	2.89360985
